"Table with row headers in column A and column headers in rows 5 through 9","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56"
NA,"65 years and over","342","2","341","2","99.799999999999997","0.10000000000000001","217","5","63.5","1.5","135","5","39.399999999999999","1.3999999999999999","93","4","27.100000000000001","1.2","17","2","4.9000000000000004","0.5","336","2","98.200000000000003","0.29999999999999999","42","3","12.1","0.80000000000000004","16","2","4.7000000000000002","0.59999999999999998","335","2","98","0.40000000000000002","211","5","61.799999999999997","1.5","42","3","12.1","0.80000000000000004","36","3","10.5","0.80000000000000004","1","Z","0.20000000000000001","0.10000000000000001"
"Wisconsin","All persons","5724","1","5415","11","94.599999999999994","0.20000000000000001","4306","23","75.200000000000003","0.40000000000000002","3569","25","62.399999999999999","0.40000000000000002","833","15","14.5","0.29999999999999999","81","5","1.3999999999999999","0.10000000000000001","1873","21","32.700000000000003","0.40000000000000002","978","21","17.100000000000001","0.40000000000000002","190","8","3.2999999999999998","0.10000000000000001","1038","7","18.100000000000001","0.10000000000000001","612","8","10.699999999999999","0.10000000000000001","187","6","3.2999999999999998","0.10000000000000001","136","5","2.3999999999999999","0.10000000000000001","309","11","5.4000000000000004","0.20000000000000001"
NA,"Under 65 years","4796","3","4490","11","93.599999999999994","0.20000000000000001","3714","22","77.400000000000006","0.5","3321","25","69.200000000000003","0.5","449","13","9.4000000000000004","0.29999999999999999","48","4","1","0.10000000000000001","969","21","20.199999999999999","0.40000000000000002","864","21","18","0.40000000000000002","139","7","2.8999999999999999","0.20000000000000001","135","6","2.7999999999999998","0.10000000000000001","40","3","0.80000000000000004","0.10000000000000001","74","4","1.5","0.10000000000000001","54","3","1.1000000000000001","0.10000000000000001","306","11","6.4000000000000004","0.20000000000000001"
NA,"Under 19 years","1362","4","1309","6","96.099999999999994","0.29999999999999999","952","12","69.900000000000006","0.90000000000000002","882","12","64.799999999999997","0.80000000000000004","75","5","5.5","0.40000000000000002","12","2","0.90000000000000002","0.10000000000000001","429","13","31.5","0.90000000000000002","424","13","31.100000000000001","0.90000000000000002","70","5","5.0999999999999996","0.40000000000000002","9","2","0.69999999999999996","0.10000000000000001","3","1","0.20000000000000001","0.10000000000000001","5","1","0.29999999999999999","0.10000000000000001","1","Z","0.10000000000000001","Z","53","4","3.8999999999999999","0.29999999999999999"
NA,"19 - 64 years","3434","5","3181","10","92.599999999999994","0.29999999999999999","2762","14","80.400000000000006","0.40000000000000002","2438","18","71","0.5","374","11","10.9","0.29999999999999999","36","3","1","0.10000000000000001","540","11","15.699999999999999","0.29999999999999999","441","11","12.800000000000001","0.29999999999999999","69","4","2","0.10000000000000001","126","5","3.7000000000000002","0.10000000000000001","38","3","1.1000000000000001","0.10000000000000001","69","4","2","0.10000000000000001","53","3","1.5","0.10000000000000001","253","9","7.4000000000000004","0.29999999999999999"
NA,"65 years and over","928","2","925","3","99.599999999999994","0.10000000000000001","592","7","63.799999999999997","0.69999999999999996","248","7","26.800000000000001","0.69999999999999996","384","6","41.299999999999997","0.59999999999999998","33","3","3.6000000000000001","0.29999999999999999","904","3","97.400000000000006","0.20000000000000001","113","4","12.199999999999999","0.40000000000000002","51","3","5.5","0.29999999999999999","903","3","97.299999999999997","0.20000000000000001","571","7","61.5","0.69999999999999996","113","4","12.199999999999999","0.40000000000000002","82","3","8.8000000000000007","0.29999999999999999","4","1","0.40000000000000002","0.10000000000000001"
"Wyoming","All persons","569","1","499","7","87.700000000000003","1.2","412","9","72.5","1.7","325","9","57.200000000000003","1.6000000000000001","89","5","15.6","0.90000000000000002","20","3","3.6000000000000001","0.59999999999999998","161","6","28.300000000000001","1.1000000000000001","69","6","12.199999999999999","1","14","2","2.5","0.40000000000000002","98","2","17.300000000000001","0.40000000000000002","60","3","10.5","0.5","14","2","2.5","0.29999999999999999","19","2","3.3999999999999999","0.29999999999999999","70","7","12.300000000000001","1.2"
NA,"Under 65 years","481","2","411","7","85.5","1.3999999999999999","354","9","73.599999999999994","1.8999999999999999","301","9","62.5","1.8","53","5","11","0.90000000000000002","14","3","2.8999999999999999","0.59999999999999998","75","6","15.5","1.2","62","6","12.800000000000001","1.2","10","2","2","0.40000000000000002","12","2","2.6000000000000001","0.40000000000000002","3","1","0.59999999999999998","0.20000000000000001","7","1","1.3999999999999999","0.29999999999999999","8","2","1.8","0.29999999999999999","70","7","14.5","1.3999999999999999"
NA,"Under 19 years","146","2","132","3","90.5","2","102","5","70.099999999999994","3","88","5","60.5","3.1000000000000001","12","2","8.4000000000000004","1.5","5","2","3.2999999999999998","1.1000000000000001","35","4","23.699999999999999","2.6000000000000001","34","4","23.5","2.6000000000000001","5","1","3.2000000000000002","1","Z","Z","0.29999999999999999","0.29999999999999999","Z","Z","0.10000000000000001","0.10000000000000001","Z","Z","0.20000000000000001","0.20000000000000001","Z","Z","0.10000000000000001","0.10000000000000001","14","3","9.5","2"
NA,"19 - 64 years","335","2","279","5","83.400000000000006","1.6000000000000001","252","6","75.099999999999994","1.8999999999999999","212","6","63.399999999999999","1.8","41","3","12.1","1","9","2","2.7999999999999998","0.59999999999999998","40","4","12","1.1000000000000001","27","3","8.0999999999999996","0.90000000000000002","5","2","1.6000000000000001","0.40000000000000002","12","2","3.6000000000000001","0.59999999999999998","3","1","0.90000000000000002","0.29999999999999999","6","1","1.8999999999999999","0.40000000000000002","8","2","2.5","0.5","56","5","16.600000000000001","1.6000000000000001"
NA,"65 years and over","88","1","88","1","99.799999999999997","0.20000000000000001","59","3","66.5","2.7000000000000002","25","2","27.899999999999999","2.7000000000000002","36","3","40.799999999999997","3.1000000000000001","6","1","7","1.3999999999999999","86","1","97.599999999999994","0.80000000000000004","8","1","8.6999999999999993","1.6000000000000001","4","1","4.7000000000000002","1.3","86","1","97.299999999999997","0.80000000000000004","57","3","64.299999999999997","2.7999999999999998","8","1","8.6999999999999993","1.6000000000000001","11","1","12.5","1.5","Z","Z","0.20000000000000001","0.20000000000000001"
"Z - indicates that the value either represents or rounds to zero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Source: U.S. Census Bureau, 2017 American Community Survey. (Numbers in thousands. Margins of Error calculated using replicate weights. Civilian noninstitutionalized population.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
