"Table with row headers in column A and column headers in rows 5 through 9","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56"
NA,"19 - 64 years","7529","7","6962","13","92.5","0.20000000000000001","5806","22","77.099999999999994","0.29999999999999999","5113","24","67.900000000000006","0.29999999999999999","809","14","10.699999999999999","0.20000000000000001","79","5","1.1000000000000001","0.10000000000000001","1461","19","19.399999999999999","0.20000000000000001","1223","18","16.199999999999999","0.20000000000000001","179","7","2.3999999999999999","0.10000000000000001","312","9","4.0999999999999996","0.10000000000000001","100","5","1.3","0.10000000000000001","153","6","2","0.10000000000000001","105","5","1.3999999999999999","0.10000000000000001","567","14","7.5","0.20000000000000001"
NA,"65 years and over","2254","3","2246","3","99.599999999999994","0.10000000000000001","1504","11","66.700000000000003","0.5","739","11","32.799999999999997","0.5","899","12","39.899999999999999","0.5","80","4","3.6000000000000001","0.20000000000000001","2183","5","96.900000000000006","0.20000000000000001","272","7","12","0.29999999999999999","128","5","5.7000000000000002","0.20000000000000001","2181","5","96.700000000000003","0.20000000000000001","1441","12","63.899999999999999","0.5","272","7","12","0.29999999999999999","171","5","7.5999999999999996","0.20000000000000001","8","2","0.40000000000000002","0.10000000000000001"
"Rhode Island","All persons","1041","1","999","5","95.900000000000006","0.5","729","11","70","1","599","11","57.5","1.1000000000000001","148","7","14.199999999999999","0.69999999999999996","24","3","2.2999999999999998","0.29999999999999999","403","10","38.700000000000003","1","245","11","23.600000000000001","1","37","4","3.6000000000000001","0.40000000000000002","199","4","19.100000000000001","0.29999999999999999","105","4","10","0.40000000000000002","49","4","4.7000000000000002","0.40000000000000002","24","3","2.2999999999999998","0.29999999999999999","42","5","4.0999999999999996","0.5"
NA,"Under 65 years","866","2","824","5","95.200000000000003","0.59999999999999998","627","10","72.5","1.1000000000000001","550","11","63.600000000000001","1.2","86","6","9.9000000000000004","0.69999999999999996","14","3","1.6000000000000001","0.29999999999999999","233","10","26.899999999999999","1.1000000000000001","214","10","24.699999999999999","1.1000000000000001","26","4","3","0.40000000000000002","29","3","3.3999999999999999","0.40000000000000002","8","2","0.90000000000000002","0.20000000000000001","18","3","2.1000000000000001","0.29999999999999999","9","2","1.1000000000000001","0.20000000000000001","42","5","4.7999999999999998","0.59999999999999998"
NA,"Under 19 years","219","2","215","2","97.799999999999997","0.80000000000000004","140","5","63.899999999999999","2.2999999999999998","123","5","56.100000000000001","2.2999999999999998","17","2","7.9000000000000004","1.1000000000000001","4","1","1.6000000000000001","0.59999999999999998","86","5","39","2.2000000000000002","85","5","38.700000000000003","2.2999999999999998","11","3","4.9000000000000004","1.1000000000000001","1","1","0.5","0.40000000000000002","Z","Z","0.10000000000000001","0.10000000000000001","1","1","0.29999999999999999","0.20000000000000001","Z","Z","Z","Z","5","2","2.2000000000000002","0.80000000000000004"
NA,"19 - 64 years","647","2","610","5","94.299999999999997","0.69999999999999996","487","8","75.400000000000006","1.1000000000000001","428","8","66.099999999999994","1.2","69","5","10.6","0.80000000000000004","10","2","1.6000000000000001","0.29999999999999999","148","7","22.899999999999999","1.1000000000000001","129","7","20","1.1000000000000001","15","2","2.3999999999999999","0.40000000000000002","28","3","4.2999999999999998","0.5","8","2","1.2","0.20000000000000001","17","3","2.7000000000000002","0.40000000000000002","9","2","1.3999999999999999","0.20000000000000001","37","4","5.7000000000000002","0.69999999999999996"
NA,"65 years and over","175","1","175","1","99.599999999999994","0.29999999999999999","101","4","57.799999999999997","2.3999999999999999","48","3","27.5","1.8","62","4","35.399999999999999","2.2999999999999998","10","2","5.5999999999999996","1","170","2","96.900000000000006","0.59999999999999998","31","3","17.699999999999999","1.6000000000000001","11","2","6.2000000000000002","0.90000000000000002","170","2","96.900000000000006","0.59999999999999998","97","4","55.100000000000001","2.2999999999999998","31","3","17.699999999999999","1.6000000000000001","15","2","8.3000000000000007","1.1000000000000001","1","1","0.40000000000000002","0.29999999999999999"
"South Carolina","All persons","4990","2","4468","18","89.5","0.40000000000000002","3288","30","65.900000000000006","0.59999999999999998","2587","29","51.799999999999997","0.59999999999999998","707","18","14.199999999999999","0.40000000000000002","239","13","4.7999999999999998","0.29999999999999999","1888","19","37.799999999999997","0.40000000000000002","983","19","19.699999999999999","0.40000000000000002","159","8","3.2000000000000002","0.20000000000000001","1017","8","20.399999999999999","0.20000000000000001","564","10","11.300000000000001","0.20000000000000001","176","7","3.5","0.10000000000000001","164","8","3.2999999999999998","0.20000000000000001","522","19","10.5","0.40000000000000002"
NA,"Under 65 years","4109","3","3588","18","87.299999999999997","0.40000000000000002","2747","26","66.900000000000006","0.59999999999999998","2311","27","56.200000000000003","0.69999999999999996","417","17","10.1","0.40000000000000002","144","11","3.5","0.29999999999999999","1025","19","25","0.5","875","18","21.300000000000001","0.40000000000000002","114","7","2.7999999999999998","0.20000000000000001","154","7","3.7999999999999998","0.20000000000000001","39","3","1","0.10000000000000001","68","5","1.7","0.10000000000000001","78","6","1.8999999999999999","0.10000000000000001","520","19","12.699999999999999","0.40000000000000002"
NA,"Under 19 years","1177","4","1122","7","95.299999999999997","0.59999999999999998","653","14","55.399999999999999","1.2","555","14","47.200000000000003","1.2","77","7","6.5","0.59999999999999998","45","6","3.7999999999999998","0.5","520","13","44.200000000000003","1.1000000000000001","516","13","43.799999999999997","1.1000000000000001","49","4","4.2000000000000002","0.40000000000000002","6","2","0.5","0.10000000000000001","1","1","0.10000000000000001","Z","2","1","0.20000000000000001","0.10000000000000001","1","1","0.10000000000000001","0.10000000000000001","56","7","4.7000000000000002","0.59999999999999998"
NA,"19 - 64 years","2931","6","2467","15","84.200000000000003","0.5","2094","19","71.400000000000006","0.59999999999999998","1755","20","59.899999999999999","0.69999999999999996","340","12","11.6","0.40000000000000002","99","7","3.3999999999999999","0.29999999999999999","505","12","17.199999999999999","0.40000000000000002","359","11","12.300000000000001","0.40000000000000002","64","5","2.2000000000000002","0.20000000000000001","149","7","5.0999999999999996","0.20000000000000001","38","3","1.3","0.10000000000000001","65","5","2.2000000000000002","0.20000000000000001","76","6","2.6000000000000001","0.20000000000000001","464","16","15.800000000000001","0.5"
NA,"65 years and over","882","2","879","3","99.700000000000003","0.10000000000000001","541","10","61.399999999999999","1.1000000000000001","276","7","31.300000000000001","0.80000000000000004","291","9","33","1","95","5","10.800000000000001","0.59999999999999998","863","3","97.900000000000006","0.29999999999999999","108","5","12.300000000000001","0.59999999999999998","45","3","5.0999999999999996","0.29999999999999999","862","3","97.799999999999997","0.29999999999999999","525","10","59.5","1.1000000000000001","108","5","12.300000000000001","0.59999999999999998","86","4","9.8000000000000007","0.40000000000000002","2","1","0.29999999999999999","0.10000000000000001"
"South Dakota","All persons","865","1","780","5","90.200000000000003","0.59999999999999998","623","8","72","1","474","9","54.799999999999997","1.1000000000000001","151","6","17.5","0.69999999999999996","35","5","4.0999999999999996","0.59999999999999998","263","7","30.399999999999999","0.80000000000000004","119","7","13.800000000000001","0.80000000000000004","21","3","2.5","0.29999999999999999","155","3","17.899999999999999","0.29999999999999999","83","3","9.5999999999999996","0.40000000000000002","23","2","2.6000000000000001","0.20000000000000001","31","2","3.6000000000000001","0.29999999999999999","85","5","9.8000000000000007","0.59999999999999998"
NA,"Under 65 years","725","1","641","6","88.400000000000006","0.69999999999999996","540","8","74.599999999999994","1.1000000000000001","447","9","61.700000000000003","1.2","95","6","13.1","0.80000000000000004","25","5","3.5","0.59999999999999998","127","7","17.5","0.90000000000000002","106","7","14.699999999999999","0.90000000000000002","16","3","2.2000000000000002","0.40000000000000002","20","2","2.7000000000000002","0.29999999999999999","5","1","0.59999999999999998","0.10000000000000001","10","2","1.3","0.20000000000000001","13","2","1.8","0.20000000000000001","84","5","11.6","0.69999999999999996"
NA,"Under 19 years","225","3","212","4","94.099999999999994","0.90000000000000002","151","5","67.200000000000003","1.8","128","5","57","2","20","2","8.8000000000000007","1.1000000000000001","9","2","3.8999999999999999","1","70","5","30.899999999999999","2.1000000000000001","68","4","30.399999999999999","2","9","2","3.7999999999999998","0.90000000000000002","2","1","0.69999999999999996","0.40000000000000002","1","1","0.29999999999999999","0.20000000000000001","Z","Z","0.20000000000000001","0.10000000000000001","Z","Z","Z","Z","13","2","5.9000000000000004","0.90000000000000002"
NA,"19 - 64 years","500","3","429","5","85.799999999999997","0.90000000000000002","389","6","77.900000000000006","1.1000000000000001","319","7","63.799999999999997","1.2","75","4","15","0.90000000000000002","17","3","3.2999999999999998","0.59999999999999998","58","4","11.5","0.80000000000000004","38","3","7.5999999999999996","0.69999999999999996","7","2","1.3999999999999999","0.29999999999999999","18","2","3.6000000000000001","0.5","4","1","0.80000000000000004","0.20000000000000001","9","2","1.8","0.40000000000000002","13","2","2.5","0.29999999999999999","71","5","14.199999999999999","0.90000000000000002"
NA,"65 years and over","140","1","139","1","99.599999999999994","0.29999999999999999","82","3","58.799999999999997","1.8999999999999999","27","2","19.399999999999999","1.6000000000000001","56","3","40.399999999999999","1.8999999999999999","10","2","7.0999999999999996","1.2","136","1","97","0.69999999999999996","13","1","9.3000000000000007","1","6","1","4","0.69999999999999996","135","1","96.700000000000003","0.69999999999999996","78","3","56","2","13","1","9.3000000000000007","1","18","2","13.1","1.2","1","Z","0.40000000000000002","0.29999999999999999"
"Tennessee","All persons","6668","2","5993","21","89.900000000000006","0.29999999999999999","4384","35","65.799999999999997","0.5","3499","34","52.5","0.5","907","18","13.6","0.29999999999999999","240","12","3.6000000000000001","0.20000000000000001","2475","28","37.100000000000001","0.40000000000000002","1373","29","20.600000000000001","0.40000000000000002","226","12","3.3999999999999999","0.20000000000000001","1263","9","18.899999999999999","0.10000000000000001","665","11","10","0.20000000000000001","237","8","3.5","0.10000000000000001","180","8","2.7000000000000002","0.10000000000000001","675","21","10.1","0.29999999999999999"
NA,"Under 65 years","5591","4","4921","21","88","0.40000000000000002","3751","32","67.099999999999994","0.59999999999999998","3205","33","57.299999999999997","0.59999999999999998","535","16","9.5999999999999996","0.29999999999999999","161","11","2.8999999999999999","0.20000000000000001","1428","28","25.5","0.5","1235","28","22.100000000000001","0.5","170","12","3","0.20000000000000001","217","8","3.8999999999999999","0.10000000000000001","56","4","1","0.10000000000000001","99","6","1.8","0.10000000000000001","93","6","1.7","0.10000000000000001","670","21","12","0.40000000000000002"
NA,"Under 19 years","1599","6","1516","8","94.799999999999997","0.40000000000000002","908","15","56.799999999999997","1","780","16","48.799999999999997","1","102","7","6.4000000000000004","0.40000000000000002","54","5","3.3999999999999999","0.29999999999999999","686","18","42.899999999999999","1.1000000000000001","681","18","42.600000000000001","1.1000000000000001","76","8","4.7999999999999998","0.5","11","3","0.69999999999999996","0.20000000000000001","3","1","0.20000000000000001","0.10000000000000001","8","3","0.5","0.20000000000000001","3","2","0.20000000000000001","0.10000000000000001","83","7","5.2000000000000002","0.40000000000000002"
NA,"19 - 64 years","3992","7","3405","19","85.299999999999997","0.40000000000000002","2843","23","71.200000000000003","0.59999999999999998","2425","23","60.700000000000003","0.59999999999999998","434","13","10.9","0.29999999999999999","107","7","2.7000000000000002","0.20000000000000001","742","15","18.600000000000001","0.40000000000000002","555","14","13.9","0.29999999999999999","93","7","2.2999999999999998","0.20000000000000001","206","7","5.2000000000000002","0.20000000000000001","54","4","1.3","0.10000000000000001","91","5","2.2999999999999998","0.10000000000000001","90","5","2.2999999999999998","0.10000000000000001","587","18","14.699999999999999","0.40000000000000002"
NA,"65 years and over","1077","4","1072","4","99.599999999999994","0.10000000000000001","633","10","58.799999999999997","0.90000000000000002","295","8","27.399999999999999","0.80000000000000004","372","9","34.600000000000001","0.80000000000000004","79","5","7.2999999999999998","0.40000000000000002","1047","4","97.299999999999997","0.29999999999999999","138","6","12.800000000000001","0.59999999999999998","56","4","5.2000000000000002","0.40000000000000002","1047","4","97.200000000000003","0.29999999999999999","608","10","56.5","0.90000000000000002","138","6","12.800000000000001","0.59999999999999998","87","5","8.0999999999999996","0.5","5","1","0.40000000000000002","0.10000000000000001"
"Texas","All persons","28243","4","23240","60","82.299999999999997","0.20000000000000001","17467","82","61.799999999999997","0.29999999999999999","14413","80","51","0.29999999999999999","3153","48","11.199999999999999","0.20000000000000001","855","22","3","0.10000000000000001","8200","44","29","0.20000000000000001","4807","48","17","0.20000000000000001","576","18","2","0.10000000000000001","3868","19","13.699999999999999","0.10000000000000001","1861","21","6.5999999999999996","0.10000000000000001","770","16","2.7000000000000002","0.10000000000000001","625","14","2.2000000000000002","0.10000000000000001","5003","60","17.699999999999999","0.20000000000000001"
NA,"Under 65 years","24729","7","19794","59","80","0.20000000000000001","15603","79","63.100000000000001","0.29999999999999999","13375","77","54.100000000000001","0.29999999999999999","2252","44","9.0999999999999996","0.20000000000000001","587","22","2.3999999999999999","0.10000000000000001","4884","45","19.800000000000001","0.20000000000000001","4305","45","17.399999999999999","0.20000000000000001","414","16","1.7","0.10000000000000001","560","16","2.2999999999999998","0.10000000000000001","130","6","0.5","Z","267","11","1.1000000000000001","Z","335","11","1.3999999999999999","Z","4935","59","20","0.20000000000000001"
NA,"Under 19 years","7825","9","6953","25","88.799999999999997","0.29999999999999999","4098","39","52.399999999999999","0.5","3533","38","45.100000000000001","0.5","492","18","6.2999999999999998","0.20000000000000001","203","14","2.6000000000000001","0.20000000000000001","3055","37","39","0.5","3020","37","38.600000000000001","0.5","194","11","2.5","0.10000000000000001","49","7","0.59999999999999998","0.10000000000000001","5","1","0.10000000000000001","Z","21","4","0.29999999999999999","0.10000000000000001","11","3","0.10000000000000001","Z","873","24","11.199999999999999","0.29999999999999999"
NA,"19 - 64 years","16903","11","12841","48","76","0.29999999999999999","11504","54","68.099999999999994","0.29999999999999999","9843","54","58.200000000000003","0.29999999999999999","1760","32","10.4","0.20000000000000001","384","13","2.2999999999999998","0.10000000000000001","1829","27","10.800000000000001","0.20000000000000001","1285","24","7.5999999999999996","0.10000000000000001","220","9","1.3","0.10000000000000001","511","14","3","0.10000000000000001","125","6","0.69999999999999996","Z","246","11","1.5","0.10000000000000001","324","9","1.8999999999999999","0.10000000000000001","4062","47","24","0.29999999999999999"
NA,"65 years and over","3515","6","3447","9","98.099999999999994","0.20000000000000001","1864","20","53","0.5","1037","18","29.5","0.5","901","14","25.600000000000001","0.40000000000000002","268","9","7.5999999999999996","0.29999999999999999","3316","9","94.400000000000006","0.20000000000000001","502","12","14.300000000000001","0.29999999999999999","162","7","4.5999999999999996","0.20000000000000001","3309","10","94.099999999999994","0.29999999999999999","1731","19","49.200000000000003","0.5","502","12","14.300000000000001","0.29999999999999999","289","8","8.1999999999999993","0.20000000000000001","68","7","1.8999999999999999","0.20000000000000001"
"Utah","All persons","3136","1","2840","17","90.599999999999994","0.5","2463","21","78.5","0.69999999999999996","2025","23","64.599999999999994","0.69999999999999996","465","15","14.800000000000001","0.5","80","8","2.5","0.29999999999999999","667","14","21.300000000000001","0.5","325","13","10.4","0.40000000000000002","76","6","2.3999999999999999","0.20000000000000001","373","5","11.9","0.20000000000000001","217","5","6.9000000000000004","0.10000000000000001","52","3","1.7","0.10000000000000001","53","4","1.7","0.10000000000000001","295","17","9.4000000000000004","0.5"
NA,"Under 65 years","2789","2","2497","16","89.5","0.59999999999999998","2244","20","80.5","0.69999999999999996","1909","23","68.400000000000006","0.80000000000000004","349","15","12.5","0.5","54","7","1.8999999999999999","0.20000000000000001","338","14","12.1","0.5","293","13","10.5","0.5","60","6","2.1000000000000001","0.20000000000000001","45","4","1.6000000000000001","0.20000000000000001","13","2","0.5","0.10000000000000001","20","3","0.69999999999999996","0.10000000000000001","25","4","0.90000000000000002","0.10000000000000001","292","17","10.5","0.59999999999999998"
NA,"Under 19 years","983","3","911","8","92.599999999999994","0.69999999999999996","764","12","77.700000000000003","1.2","658","13","66.900000000000006","1.3","102","8","10.4","0.80000000000000004","21","4","2.2000000000000002","0.40000000000000002","179","10","18.199999999999999","1.1000000000000001","175","10","17.800000000000001","1","31","4","3.2000000000000002","0.5","5","2","0.5","0.20000000000000001","Z","1","0.10000000000000001","0.10000000000000001","1","1","0.10000000000000001","0.10000000000000001","3","2","0.29999999999999999","0.29999999999999999","72","7","7.4000000000000004","0.69999999999999996"
NA,"19 - 64 years","1806","4","1586","11","87.799999999999997","0.59999999999999998","1480","12","82","0.69999999999999996","1251","13","69.299999999999997","0.69999999999999996","247","10","13.699999999999999","0.59999999999999998","33","3","1.8","0.20000000000000001","159","7","8.8000000000000007","0.40000000000000002","118","6","6.5","0.29999999999999999","28","3","1.6000000000000001","0.20000000000000001","40","4","2.2000000000000002","0.20000000000000001","13","2","0.69999999999999996","0.10000000000000001","18","3","1","0.10000000000000001","22","3","1.2","0.10000000000000001","220","12","12.199999999999999","0.59999999999999998"
NA,"65 years and over","347","2","343","2","99","0.29999999999999999","219","4","63.100000000000001","1.2","116","5","33.5","1.3999999999999999","116","4","33.399999999999999","1.2","25","3","7.2999999999999998","0.80000000000000004","328","3","94.700000000000003","0.59999999999999998","33","3","9.4000000000000004","0.80000000000000004","16","2","4.5999999999999996","0.5","328","3","94.5","0.59999999999999998","204","5","58.700000000000003","1.3","33","3","9.4000000000000004","0.80000000000000004","28","2","8","0.69999999999999996","3","1","1","0.29999999999999999"
"Vermont","All persons","620","Z","595","3","96","0.5","433","8","69.900000000000006","1.3","349","8","56.200000000000003","1.2","92","5","14.9","0.69999999999999996","15","3","2.3999999999999999","0.40000000000000002","252","7","40.600000000000001","1.2","141","7","22.800000000000001","1.1000000000000001","19","2","3.1000000000000001","0.29999999999999999","134","2","21.600000000000001","0.40000000000000002","76","2","12.199999999999999","0.40000000000000002","27","2","4.2999999999999998","0.40000000000000002","15","2","2.5","0.29999999999999999","25","3","4","0.5"
NA,"Under 65 years","500","1","475","3","95.099999999999994","0.5","357","7","71.5","1.3999999999999999","311","8","62.299999999999997","1.5","47","4","9.5","0.80000000000000004","8","2","1.6000000000000001","0.40000000000000002","136","7","27.199999999999999","1.3999999999999999","125","7","25","1.3999999999999999","13","2","2.6000000000000001","0.40000000000000002","18","2","3.5","0.40000000000000002","4","1","0.69999999999999996","0.20000000000000001","10","2","2.1000000000000001","0.29999999999999999","5","1","1","0.20000000000000001","24","3","4.9000000000000004","0.5"
NA,"Under 19 years","125","2","122","2","98","0.90000000000000002","77","4","62","3.1000000000000001","69","3","55.200000000000003","2.7999999999999998","7","2","5.5","1.3999999999999999","3","1","2.1000000000000001","1","50","4","40.100000000000001","3.1000000000000001","50","4","39.799999999999997","3","5","1","4","1","Z","Z","0.29999999999999999","0.20000000000000001","Z","Z","Z","Z","Z","Z","0.10000000000000001","0.10000000000000001","Z","Z","0.10000000000000001","0.10000000000000001","2","1","2","0.90000000000000002"
NA,"19 - 64 years","375","2","353","3","94.200000000000003","0.69999999999999996","280","5","74.700000000000003","1.2","242","5","64.700000000000003","1.3999999999999999","40","3","10.800000000000001","0.90000000000000002","6","1","1.5","0.29999999999999999","86","4","22.899999999999999","1.1000000000000001","75","4","20.100000000000001","1.1000000000000001","8","1","2.2000000000000002","0.40000000000000002","17","2","4.5999999999999996","0.5","4","1","0.90000000000000002","0.20000000000000001","10","2","2.7999999999999998","0.40000000000000002","5","1","1.3","0.29999999999999999","22","2","5.7999999999999998","0.69999999999999996"
NA,"65 years and over","121","1","120","1","99.5","0.59999999999999998","76","3","63","2.1000000000000001","37","2","30.899999999999999","1.8","45","2","37.299999999999997","1.8999999999999999","7","1","5.5","1","116","1","96.400000000000006","1","16","2","13.4","1.3999999999999999","6","1","4.7999999999999998","0.59999999999999998","116","1","96.299999999999997","1","72","2","60","2.1000000000000001","16","2","13.4","1.3999999999999999","10","1","8.5","0.90000000000000002","1","1","0.5","0.59999999999999998"
"Virginia","All persons","8301","5","7570","20","91.200000000000003","0.29999999999999999","6258","35","75.400000000000006","0.40000000000000002","4957","32","59.700000000000003","0.40000000000000002","1167","19","14.1","0.20000000000000001","646","22","7.7999999999999998","0.29999999999999999","2374","24","28.600000000000001","0.29999999999999999","1001","22","12.1","0.29999999999999999","148","10","1.8","0.10000000000000001","1431","8","17.199999999999999","0.10000000000000001","884","9","10.699999999999999","0.10000000000000001","182","7","2.2000000000000002","0.10000000000000001","243","10","2.8999999999999999","0.10000000000000001","731","21","8.8000000000000007","0.29999999999999999"
NA,"Under 65 years","7009","5","6291","20","89.799999999999997","0.29999999999999999","5386","32","76.799999999999997","0.5","4479","31","63.899999999999999","0.40000000000000002","741","18","10.6","0.29999999999999999","481","21","6.9000000000000004","0.29999999999999999","1141","24","16.300000000000001","0.29999999999999999","888","22","12.699999999999999","0.29999999999999999","99","8","1.3999999999999999","0.10000000000000001","199","7","2.7999999999999998","0.10000000000000001","59","3","0.80000000000000004","Z","69","5","1","0.10000000000000001","143","9","2","0.10000000000000001","717","21","10.199999999999999","0.29999999999999999"
NA,"Under 19 years","1993","7","1891","8","94.900000000000006","0.29999999999999999","1394","15","70","0.80000000000000004","1151","14","57.799999999999997","0.69999999999999996","144","8","7.2000000000000002","0.40000000000000002","164","10","8.3000000000000007","0.5","553","15","27.800000000000001","0.69999999999999996","539","15","27.100000000000001","0.80000000000000004","51","6","2.5","0.29999999999999999","14","3","0.69999999999999996","0.20000000000000001","5","2","0.20000000000000001","0.10000000000000001","5","2","0.20000000000000001","0.10000000000000001","10","2","0.5","0.10000000000000001","102","7","5.0999999999999996","0.29999999999999999"
NA,"19 - 64 years","5016","8","4400","18","87.700000000000003","0.29999999999999999","3991","23","79.599999999999994","0.40000000000000002","3328","23","66.299999999999997","0.40000000000000002","598","15","11.9","0.29999999999999999","317","13","6.2999999999999998","0.29999999999999999","588","15","11.699999999999999","0.29999999999999999","349","12","7","0.20000000000000001","48","4","1","0.10000000000000001","186","6","3.7000000000000002","0.10000000000000001","54","3","1.1000000000000001","0.10000000000000001","64","4","1.3","0.10000000000000001","133","8","2.7000000000000002","0.20000000000000001","616","17","12.300000000000001","0.29999999999999999"
NA,"65 years and over","1292","4","1278","4","98.900000000000006","0.20000000000000001","873","9","67.5","0.69999999999999996","479","10","37","0.80000000000000004","426","8","33","0.59999999999999998","164","7","12.699999999999999","0.5","1233","5","95.400000000000006","0.29999999999999999","113","5","8.6999999999999993","0.29999999999999999","50","3","3.7999999999999998","0.29999999999999999","1231","5","95.299999999999997","0.29999999999999999","826","9","63.899999999999999","0.69999999999999996","113","5","8.6999999999999993","0.29999999999999999","100","5","7.7999999999999998","0.40000000000000002","14","2","1.1000000000000001","0.20000000000000001"
"Washington","All persons","7428","3","6950","16","93.599999999999994","0.20000000000000001","5243","33","70.599999999999994","0.5","4278","36","57.600000000000001","0.5","952","19","12.800000000000001","0.29999999999999999","318","13","4.2999999999999998","0.20000000000000001","2669","30","35.899999999999999","0.40000000000000002","1546","29","20.800000000000001","0.40000000000000002","240","12","3.2000000000000002","0.20000000000000001","1260","8","17","0.10000000000000001","736","9","9.9000000000000004","0.10000000000000001","216","9","2.8999999999999999","0.10000000000000001","195","7","2.6000000000000001","0.10000000000000001","477","15","6.4000000000000004","0.20000000000000001"
NA,"Under 65 years","6284","4","5813","15","92.5","0.20000000000000001","4517","32","71.900000000000006","0.5","3916","34","62.299999999999997","0.5","548","17","8.6999999999999993","0.29999999999999999","220","12","3.5","0.20000000000000001","1569","30","25","0.5","1411","28","22.5","0.40000000000000002","181","11","2.8999999999999999","0.20000000000000001","162","7","2.6000000000000001","0.10000000000000001","49","4","0.80000000000000004","0.10000000000000001","81","5","1.3","0.10000000000000001","100","5","1.6000000000000001","0.10000000000000001","471","15","7.5","0.20000000000000001"
NA,"Under 19 years","1755","4","1708","7","97.299999999999997","0.29999999999999999","1091","17","62.200000000000003","1","945","17","53.899999999999999","1","109","8","6.2000000000000002","0.5","72","7","4.0999999999999996","0.40000000000000002","698","17","39.799999999999997","0.90000000000000002","694","17","39.600000000000001","0.90000000000000002","80","7","4.5999999999999996","0.40000000000000002","8","2","0.5","0.10000000000000001","2","1","0.10000000000000001","Z","5","2","0.29999999999999999","0.10000000000000001","2","1","0.10000000000000001","0.10000000000000001","47","6","2.7000000000000002","0.29999999999999999"
NA,"19 - 64 years","4529","6","4105","13","90.599999999999994","0.29999999999999999","3426","22","75.700000000000003","0.5","2971","23","65.599999999999994","0.5","439","13","9.6999999999999993","0.29999999999999999","148","7","3.2999999999999998","0.20000000000000001","871","19","19.199999999999999","0.40000000000000002","717","17","15.800000000000001","0.40000000000000002","101","7","2.2000000000000002","0.10000000000000001","153","7","3.3999999999999999","0.20000000000000001","47","4","1","0.10000000000000001","76","5","1.7","0.10000000000000001","98","5","2.2000000000000002","0.10000000000000001","424","13","9.4000000000000004","0.29999999999999999"
NA,"65 years and over","1144","3","1138","3","99.5","0.10000000000000001","726","8","63.399999999999999","0.69999999999999996","362","9","31.600000000000001","0.80000000000000004","404","9","35.299999999999997","0.80000000000000004","98","5","8.5999999999999996","0.40000000000000002","1100","4","96.200000000000003","0.29999999999999999","135","6","11.800000000000001","0.5","59","4","5.0999999999999996","0.29999999999999999","1098","4","96","0.29999999999999999","687","8","60.100000000000001","0.69999999999999996","135","6","11.800000000000001","0.5","95","4","8.3000000000000007","0.29999999999999999","6","2","0.5","0.10000000000000001"
"West Virginia","All persons","1777","Z","1663","8","93.599999999999994","0.40000000000000002","1116","19","62.799999999999997","1.1000000000000001","949","20","53.399999999999999","1.1000000000000001","188","9","10.6","0.5","44","4","2.5","0.29999999999999999","837","14","47.100000000000001","0.80000000000000004","469","14","26.399999999999999","0.80000000000000004","66","6","3.7000000000000002","0.29999999999999999","424","5","23.899999999999999","0.29999999999999999","235","6","13.199999999999999","0.29999999999999999","78","5","4.4000000000000004","0.29999999999999999","67","4","3.7999999999999998","0.20000000000000001","114","8","6.4000000000000004","0.40000000000000002"
NA,"Under 65 years","1425","2","1312","8","92.099999999999994","0.59999999999999998","895","17","62.799999999999997","1.2","808","18","56.700000000000003","1.2","91","7","6.4000000000000004","0.5","24","4","1.7","0.29999999999999999","491","14","34.5","1","424","13","29.800000000000001","0.90000000000000002","49","5","3.3999999999999999","0.40000000000000002","79","5","5.5999999999999996","0.29999999999999999","20","2","1.3999999999999999","0.20000000000000001","32","3","2.2999999999999998","0.20000000000000001","27","3","1.8999999999999999","0.20000000000000001","113","8","7.9000000000000004","0.59999999999999998"
NA,"Under 19 years","388","3","375","4","96.599999999999994","0.80000000000000004","211","8","54.399999999999999","2.1000000000000001","192","8","49.399999999999999","2.1000000000000001","17","3","4.4000000000000004","0.80000000000000004","6","2","1.7","0.5","185","8","47.700000000000003","1.8999999999999999","183","8","47.200000000000003","1.8999999999999999","21","4","5.4000000000000004","0.90000000000000002","3","1","0.69999999999999996","0.29999999999999999","Z","Z","Z","Z","2","1","0.40000000000000002","0.20000000000000001","1","1","0.29999999999999999","0.10000000000000001","13","3","3.3999999999999999","0.80000000000000004"
NA,"19 - 64 years","1037","4","937","7","90.400000000000006","0.59999999999999998","684","12","66","1.1000000000000001","616","12","59.399999999999999","1.1000000000000001","74","5","7.2000000000000002","0.5","18","3","1.7","0.29999999999999999","306","9","29.5","0.90000000000000002","241","8","23.199999999999999","0.80000000000000004","28","3","2.7000000000000002","0.29999999999999999","76","5","7.4000000000000004","0.5","20","2","1.8999999999999999","0.20000000000000001","31","3","3","0.29999999999999999","26","3","2.5","0.20000000000000001","100","6","9.5999999999999996","0.59999999999999998"
